client_id,שם,גיל,מגדר,עיר,סוג_שירות,תאריך_הצטרפות,סכום_תיק,הכנסה_חודשית,מספר_פניות_שנה_אחרונה,זמן_תגובה_ממוצע_שעות,שביעות_רצון,סטטוס,תאריך_נטישה
C2231,רועי בן דוד,36,זכר,גבעתיים,ביטוח בריאות,24/07/2025,1458239,4147,5,56.3,3,פעיל,
C2232,רון לרנר,38,זכר,כפר סבא,ביטוח בריאות,18/01/2020,365269,5542,2,18.2,7,לא פעיל,02/12/2020
C2233,עידו בנימין,59,זכר,רמת גן,חיסכון ארוך טווח,01/01/2023,663943,1263,11,7,3,לא פעיל,09/04/2024
C2234,יניב ביטון,38,זכר,ראשון לציון,פנסיה,19/06/2019,724298,1958,0,15.8,9,פעיל,
C2235,גיא נחמני,35,זכר,אשדוד,תכנון פיננסי,25/09/2022,1028892,1374,3,35.9,10,לא פעיל,18/06/2024
C2236,גדי אברהם,42,זכר,הרצליה,תכנון פיננסי,01/09/2024,1284162,2647,8,50.4,3,פעיל,
C2237,דוד קליין,25,זכר,פתח תקווה,ביטוח בריאות,06/07/2020,910581,5729,13,64.8,1,לא פעיל,21/06/2021
C2238,נדב טויטו,32,זכר,ירושלים,ביטוח בריאות,08/11/2023,1108008,958,13,77.1,5,לא פעיל,04/05/2024
C2239,עידו זמיר,67,זכר,רמת גן,תכנון פיננסי,12/08/2021,990091,6692,6,81,2,לא פעיל,15/09/2022
C2240,דני נחמני,45,זכר,ירושלים,ייעוץ השקעות,20/05/2019,258037,264,14,27.3,10,פעיל,
C2241,צחי צור,67,זכר,הוד השרון,חיסכון ארוך טווח,05/06/2023,731417,2224,10,89.7,9,פעיל,
C2242,יריב כספי,56,זכר,כפר סבא,תכנון פיננסי,20/06/2021,1200840,5666,5,47.6,5,פעיל,
C2243,שלמה פינטו,68,זכר,הרצליה,ייעוץ מס,20/09/2023,934410,2932,13,42.5,6,פעיל,
C2244,אמיר מימון,49,זכר,ירושלים,ביטוח רכב,04/06/2021,897241,1944,12,46.2,7,פעיל,
C2245,רועי זמיר,43,זכר,ירושלים,חיסכון ארוך טווח,09/07/2020,952073,1406,5,92.2,3,פעיל,
C2246,שחר אלון,48,זכר,גבעתיים,ייעוץ השקעות,15/04/2021,432291,3744,1,73.6,2,פעיל,
C2247,סהר רוט,48,זכר,ירושלים,חיסכון ארוך טווח,08/04/2024,901075,3090,11,85,4,לא פעיל,04/04/2025
C2248,יצחק בכר,36,זכר,חיפה,ביטוח חיים,06/12/2019,696125,212,14,81.6,8,פעיל,
C2249,חיים גולדשטיין,29,זכר,הרצליה,ביטוח רכב,12/12/2024,1531865,2091,10,43.8,2,פעיל,
C2250,יותם פינטו,50,זכר,ראשון לציון,ייעוץ מס,25/07/2023,554163,4931,2,46,9,לא פעיל,29/08/2024
C2251,אלון גרינברג,39,זכר,מודיעין,פנסיה,21/10/2025,1565195,2958,5,23.3,3,לא פעיל,03/06/2026
C2252,אריאל פינטו,42,זכר,תל אביב,ביטוח בריאות,22/12/2021,913042,1179,5,52.8,7,פעיל,
C2253,אריאל עזרא,46,זכר,ירושלים,פנסיה,18/08/2022,643999,5295,4,24.3,8,פעיל,
C2254,דני דיין,45,זכר,חיפה,פנסיה,29/01/2020,499139,3826,14,9.2,7,לא פעיל,08/10/2021
C2255,אריאל קליין,58,זכר,אשדוד,ביטוח רכב,17/08/2021,1313676,3143,5,34.1,10,לא פעיל,13/04/2023
C2256,אורלי סגל,50,נקבה,הרצליה,תכנון פיננסי,04/08/2023,1116733,6650,0,23.4,10,לא פעיל,13/12/2023
C2257,אריאל אזולאי,55,זכר,פתח תקווה,ייעוץ השקעות,20/03/2021,1170117,793,3,13.2,6,פעיל,
C2258,ניר חזן,46,זכר,רמת גן,ביטוח רכב,18/06/2025,1416584,6738,7,18.8,1,פעיל,
C2259,תומר טויטו,46,זכר,נתניה,ייעוץ השקעות,02/04/2019,173397,2919,7,83.8,7,לא פעיל,17/06/2020
C2260,טל כץ,62,זכר,רעננה,ביטוח רכב,25/09/2023,1308439,5918,5,11.5,6,לא פעיל,03/11/2024
C2261,אבי בוחבוט,47,זכר,נתניה,ייעוץ מס,28/11/2019,141313,5384,1,35,3,לא פעיל,04/11/2020
C2262,לירן תורג׳מן,70,זכר,חיפה,ייעוץ מס,02/04/2021,755291,4499,11,93.8,6,פעיל,
C2263,נתן סגל,36,זכר,כפר סבא,ביטוח בריאות,03/08/2022,963943,923,2,11.1,8,פעיל,
C2264,עומר בוחבוט,70,זכר,כפר סבא,תכנון פיננסי,15/04/2019,464326,2339,4,88.4,2,פעיל,
C2265,מאור רוט,56,זכר,הרצליה,ביטוח רכב,08/01/2021,1254023,3294,8,41.1,3,פעיל,
C2266,משה מלכה,48,זכר,ראשון לציון,ייעוץ מס,18/10/2025,1685331,1899,8,88.7,1,לא פעיל,16/04/2027
C2267,דור לרנר,70,זכר,הרצליה,ביטוח חיים,04/04/2021,870920,4492,10,10.3,6,לא פעיל,12/10/2022
C2268,חיים מור,64,זכר,גבעתיים,ביטוח חיים,11/12/2023,1054793,1627,9,68.3,4,פעיל,
C2269,לירן סופר,64,זכר,רעננה,ביטוח בריאות,05/11/2021,828997,4758,13,20.4,8,לא פעיל,15/06/2023
C2270,גיא שגיא,29,זכר,פתח תקווה,ביטוח בריאות,04/10/2020,779060,3872,13,53.7,7,פעיל,
C2271,נתן דוידוביץ,65,זכר,פתח תקווה,ייעוץ מס,10/05/2024,998106,285,4,43.6,7,פעיל,
C2272,גדי חזן,33,זכר,חיפה,חיסכון ארוך טווח,10/11/2021,1245912,1530,0,44.1,10,לא פעיל,26/03/2022
C2273,תמר שגיא,52,נקבה,הוד השרון,תכנון פיננסי,28/01/2023,857583,627,7,84.4,8,פעיל,
C2274,יריב מזרחי,52,זכר,רעננה,ביטוח חיים,19/05/2019,61678,2310,6,44.6,5,פעיל,
C2275,ליאור סופר,70,זכר,ירושלים,ייעוץ השקעות,13/08/2021,874461,6426,6,9.9,7,לא פעיל,31/05/2022
C2276,יניב זילברמן,37,זכר,רעננה,ייעוץ השקעות,30/01/2025,1530678,384,7,80.6,8,פעיל,
C2277,תומר שפירא,59,זכר,תל אביב,ייעוץ מס,19/04/2023,1173495,5653,8,33.5,2,פעיל,
C2278,יריב קליין,36,זכר,ירושלים,ביטוח בריאות,16/12/2021,905957,5542,1,17,10,פעיל,
C2279,צחי אברהם,55,זכר,פתח תקווה,ביטוח חיים,10/10/2023,827068,5200,10,83.1,7,פעיל,
C2280,נדב דוידוביץ,35,זכר,מודיעין,חיסכון ארוך טווח,23/11/2021,703459,2057,0,72.5,3,פעיל,
C2281,אלון אדלר,49,זכר,פתח תקווה,פנסיה,03/07/2019,824534,3729,4,11.9,2,פעיל,
C2282,יוסי ברק,33,זכר,רמת גן,פנסיה,20/06/2021,422456,2836,2,19.4,10,פעיל,
C2283,מאור גולדשטיין,58,זכר,חיפה,פנסיה,25/05/2020,619313,5205,14,35,10,פעיל,
C2284,אריאל טויטו,62,זכר,נתניה,ייעוץ מס,17/06/2019,716924,6976,15,68.4,8,לא פעיל,26/08/2020
C2285,יניב לביא,38,זכר,הוד השרון,ביטוח רכב,09/06/2020,357924,4794,4,14.3,1,פעיל,
C2286,לירן קדוש,63,זכר,גבעתיים,פנסיה,23/08/2025,1842523,6917,8,51,7,פעיל,
C2287,צחי פרנקל,49,זכר,ראשון לציון,תכנון פיננסי,21/07/2020,381606,2153,8,49.3,10,פעיל,
C2288,סהר לרנר,65,זכר,ירושלים,ייעוץ מס,02/10/2023,714148,1519,4,15.4,1,פעיל,
C2289,ניר וינר,34,זכר,כפר סבא,תכנון פיננסי,22/08/2022,1018974,3186,6,16.2,5,פעיל,
C2290,יוסי קליין,68,זכר,כפר סבא,פנסיה,20/10/2023,773957,1152,3,19.5,2,פעיל,
C2291,בועז כץ,30,זכר,גבעתיים,ייעוץ השקעות,12/11/2022,657591,731,10,42.8,8,לא פעיל,28/05/2024
C2292,תומר לרנר,55,זכר,ראשון לציון,תכנון פיננסי,07/06/2024,668784,3982,6,5.8,8,פעיל,
C2293,איתי נגר,25,זכר,רמת גן,ביטוח רכב,28/07/2022,786612,2061,15,6.4,1,פעיל,
C2294,אייל גבאי,32,זכר,ירושלים,ביטוח חיים,12/07/2019,790778,5854,6,15.4,7,לא פעיל,15/11/2020
C2295,חיים שטרן,53,זכר,הוד השרון,ביטוח רכב,20/10/2022,950509,740,3,23.6,6,לא פעיל,25/07/2024
C2296,שלמה מזרחי,51,זכר,חיפה,ייעוץ השקעות,04/09/2022,907137,4997,15,48,4,פעיל,
C2297,משה הררי,29,זכר,אשדוד,תכנון פיננסי,04/06/2023,1052755,689,3,55.3,3,פעיל,
C2298,ליאור הלוי,55,זכר,פתח תקווה,ביטוח רכב,09/06/2025,995326,2140,5,30.9,2,פעיל,
C2299,בועז ביטון,45,זכר,רעננה,ביטוח חיים,16/02/2022,1245336,3002,6,3.5,4,פעיל,
C2300,גדי שפירא,44,זכר,נתניה,חיסכון ארוך טווח,07/04/2024,1234726,155,2,31.2,7,פעיל,
C2301,עומר בכר,56,זכר,נתניה,ביטוח רכב,20/01/2025,1280827,2564,8,26.1,10,פעיל,
C2302,עידו יפרח,29,זכר,מודיעין,חיסכון ארוך טווח,02/05/2022,1080201,4580,13,40.9,4,פעיל,
C2303,רועי סגל,61,זכר,נתניה,ביטוח רכב,07/10/2024,1094069,1797,4,64.2,1,פעיל,
C2304,יריב דיין,60,זכר,אשדוד,ייעוץ מס,27/09/2024,1038049,2656,5,55.2,3,פעיל,
C2305,הדר פרץ,47,נקבה,ירושלים,ביטוח רכב,10/08/2022,760627,5270,3,56.6,2,לא פעיל,11/03/2024
C2306,גדי פרץ,47,זכר,מודיעין,פנסיה,25/02/2019,729625,5372,9,52.4,9,לא פעיל,10/01/2021
C2307,גדי נחמני,46,זכר,מודיעין,ביטוח בריאות,13/01/2021,1106710,5523,14,89.1,8,פעיל,
C2308,אבי פרץ,72,זכר,הוד השרון,ביטוח רכב,20/03/2022,1116661,6984,9,28.5,6,לא פעיל,07/10/2022
C2309,חיים כספי,65,זכר,פתח תקווה,ייעוץ מס,26/05/2019,505589,6031,13,5.6,3,לא פעיל,08/08/2020
C2310,דוד כץ,32,זכר,הרצליה,ייעוץ השקעות,04/07/2025,1509457,1532,8,43.6,8,פעיל,
C2311,אייל ינאי,41,זכר,הוד השרון,ייעוץ מס,21/06/2022,710549,2770,5,76.4,2,פעיל,
C2312,עידו ינאי,33,זכר,באר שבע,תכנון פיננסי,18/07/2020,470926,5783,5,5.4,7,פעיל,
C2313,מאור זילברמן,43,זכר,תל אביב,חיסכון ארוך טווח,05/10/2023,1038930,1716,12,82.5,1,פעיל,
C2314,גיא דיין,32,זכר,אשדוד,ביטוח רכב,27/06/2024,1240771,4812,11,68.2,6,פעיל,
C2315,יניב שפירא,51,זכר,רעננה,ביטוח חיים,29/12/2024,1364782,4728,9,54.7,7,פעיל,
C2316,עמית זילברמן,56,זכר,מודיעין,ביטוח בריאות,18/08/2020,401529,3791,8,14.4,5,פעיל,
C2317,אייל נחמני,25,זכר,אשדוד,ייעוץ השקעות,06/09/2025,1433440,1442,8,91.5,8,פעיל,
C2318,דור מזרחי,39,זכר,באר שבע,ביטוח חיים,21/07/2024,1475487,1985,1,14.4,2,לא פעיל,18/12/2024
C2319,נתן ברזילי,27,זכר,פתח תקווה,ביטוח בריאות,27/04/2025,1409923,6082,13,48.6,5,פעיל,
C2320,רועי חזן,44,זכר,כפר סבא,ייעוץ השקעות,19/01/2020,721682,367,3,22.1,1,פעיל,
C2321,אבי גרינברג,49,זכר,רעננה,ביטוח רכב,23/09/2019,893711,1884,11,77.5,6,פעיל,
C2322,דור תמיר,69,זכר,הרצליה,ייעוץ מס,26/06/2021,832894,3425,1,88.2,7,פעיל,
C2323,מורן לוי,37,נקבה,באר שבע,ביטוח רכב,17/08/2019,267693,3046,12,26.9,8,פעיל,
C2324,גיא רביב,57,זכר,הרצליה,ביטוח רכב,26/08/2025,1701000,1854,9,36.9,4,פעיל,
C2325,נדב שמש,64,זכר,הרצליה,חיסכון ארוך טווח,02/12/2023,1251686,4767,9,77.2,5,פעיל,
C2326,סהר הררי,46,זכר,רעננה,ביטוח בריאות,22/01/2025,1356953,1217,13,87.3,7,פעיל,
C2327,טל סגל,59,זכר,הרצליה,פנסיה,30/01/2025,1321404,1576,5,13.9,8,לא פעיל,02/09/2026
C2328,עמית בכר,57,זכר,רמת גן,תכנון פיננסי,23/09/2020,647902,6525,3,17.8,8,לא פעיל,19/08/2021
C2329,דני ינאי,68,זכר,הוד השרון,ביטוח חיים,19/11/2020,649168,4464,1,95.3,10,פעיל,
C2330,משה מזרחי,70,זכר,אשדוד,תכנון פיננסי,29/06/2021,809607,2277,4,37.7,4,לא פעיל,07/03/2023
C2331,אייל בן דוד,61,זכר,רעננה,חיסכון ארוך טווח,19/12/2023,1205759,898,1,93.5,4,לא פעיל,21/11/2024
C2332,ליאור ויס,40,זכר,נתניה,ביטוח בריאות,10/03/2025,1289615,4671,10,9.6,1,לא פעיל,05/08/2025
C2333,אריאל תורג׳מן,71,זכר,חיפה,ביטוח חיים,19/03/2019,368840,934,11,69.6,3,פעיל,
C2334,שירה פרידמן,66,נקבה,באר שבע,ביטוח בריאות,19/12/2022,995732,6216,3,92.9,4,פעיל,
C2335,גיא כץ,26,זכר,באר שבע,פנסיה,02/01/2020,519710,4295,6,79.4,4,לא פעיל,06/10/2020
C2336,יניב רפפורט,25,זכר,ראשון לציון,ייעוץ מס,07/03/2020,516748,2847,3,69.2,5,פעיל,
C2337,בועז הלוי,56,זכר,באר שבע,ביטוח חיים,17/03/2023,1633537,1353,9,92.5,8,פעיל,
C2338,דני חזן,36,זכר,רעננה,ייעוץ השקעות,29/04/2020,533142,6492,8,63.2,3,לא פעיל,14/01/2022
C2339,נדב כהן,36,זכר,הרצליה,ביטוח חיים,22/07/2024,922835,3965,10,34,8,לא פעיל,19/02/2025
C2340,אריאל רביב,37,זכר,פתח תקווה,ביטוח רכב,14/12/2022,1052920,933,2,86,5,פעיל,
C2341,שלמה וינר,45,זכר,אשדוד,ביטוח בריאות,27/04/2020,187552,4246,3,95.2,4,פעיל,
C2342,דוד אברהם,52,זכר,רמת גן,חיסכון ארוך טווח,13/01/2021,669848,2218,12,64.5,7,פעיל,
C2343,ליאור כץ,29,זכר,ראשון לציון,פנסיה,19/04/2023,1007723,4427,12,90.2,4,פעיל,
C2344,מורן מור,70,נקבה,הרצליה,ייעוץ מס,22/06/2020,447692,4945,8,15.2,6,לא פעיל,28/03/2022
C2345,צחי כהן,43,זכר,תל אביב,פנסיה,18/07/2020,642318,6141,15,37,7,לא פעיל,12/02/2021
C2346,אריאל זמיר,49,זכר,נתניה,ייעוץ השקעות,08/03/2022,1095356,2174,8,59.2,9,פעיל,
C2347,ניר ינאי,66,זכר,רעננה,ביטוח רכב,26/12/2024,1508038,4566,8,67.1,6,פעיל,
C2348,מיכל בן דוד,61,נקבה,מודיעין,ביטוח רכב,25/10/2025,1512575,4655,8,73.5,1,לא פעיל,30/06/2027
C2349,איתי קדוש,51,זכר,נתניה,ביטוח בריאות,04/12/2024,447354,4310,9,61.9,6,פעיל,
C2350,דני יפרח,72,זכר,רמת גן,תכנון פיננסי,23/12/2022,1472687,5383,9,74.7,2,פעיל,
C2351,גדי עזרא,29,זכר,ראשון לציון,חיסכון ארוך טווח,04/03/2024,1323937,2162,0,91.4,4,לא פעיל,19/09/2025
C2352,נתן עזרא,40,זכר,ירושלים,ביטוח חיים,12/05/2019,416514,6285,8,88.5,7,פעיל,
C2353,עומר טובים,50,זכר,כפר סבא,תכנון פיננסי,27/11/2022,866929,6992,11,89.6,9,פעיל,
C2354,אבי חזן,34,זכר,מודיעין,תכנון פיננסי,17/09/2025,1323331,1371,5,44.8,6,לא פעיל,11/01/2027
C2355,רון רוט,46,זכר,גבעתיים,ביטוח רכב,22/11/2025,1556682,6846,9,35.1,6,פעיל,
C2356,ליאור דהן,67,זכר,ראשון לציון,פנסיה,15/03/2019,401082,5819,5,63.9,1,פעיל,
C2357,נדב פרידמן,42,זכר,אשדוד,ביטוח רכב,10/04/2023,1121160,5428,14,60.2,7,פעיל,
C2358,תומר בכר,52,זכר,תל אביב,ייעוץ מס,10/05/2022,961263,4342,15,44.3,7,לא פעיל,26/12/2023
C2359,מאור שמש,34,זכר,פתח תקווה,ייעוץ השקעות,19/05/2023,1408285,5457,7,68,6,לא פעיל,22/07/2024
C2360,דור ברק,33,זכר,פתח תקווה,פנסיה,14/05/2025,1400402,2505,15,55.4,7,פעיל,
C2361,קובי בן דוד,66,זכר,כפר סבא,פנסיה,05/07/2020,627354,1487,2,85,10,פעיל,
C2362,בועז הרשקוביץ,32,זכר,הרצליה,תכנון פיננסי,26/01/2021,676746,420,5,37.5,9,לא פעיל,15/01/2022
C2363,בועז רביב,37,זכר,באר שבע,ביטוח חיים,06/03/2025,1122955,6958,0,9.8,5,לא פעיל,29/08/2026
C2364,מאור רביב,49,זכר,נתניה,ייעוץ השקעות,21/09/2022,851726,1439,4,12.5,3,פעיל,
C2365,אייל פרץ,40,זכר,כפר סבא,פנסיה,03/05/2022,1063448,2681,3,28.2,2,פעיל,
C2366,אלון תורג׳מן,45,זכר,הוד השרון,ביטוח חיים,21/04/2020,937726,5954,11,18.6,10,פעיל,
C2367,צחי זילברמן,32,זכר,ראשון לציון,פנסיה,25/11/2019,751766,1762,9,12.1,10,פעיל,
C2368,אלון שפירא,36,זכר,אשדוד,פנסיה,06/03/2023,942432,1077,9,51.3,6,לא פעיל,04/06/2023
C2369,יניב נגר,26,זכר,אשדוד,פנסיה,07/07/2023,1031296,6750,10,26.5,3,לא פעיל,17/01/2025
C2370,בועז חורב,59,זכר,מודיעין,ביטוח חיים,12/05/2020,589010,1887,15,36.3,9,פעיל,
C2371,טל חורב,40,זכר,רעננה,תכנון פיננסי,19/07/2020,284731,6078,4,31.8,8,לא פעיל,24/08/2021
C2372,נדב עטר,34,זכר,חיפה,ייעוץ השקעות,03/09/2023,1263636,2264,12,47.9,8,פעיל,
C2373,נדב רוט,42,זכר,באר שבע,פנסיה,13/01/2022,620629,5985,6,60,1,פעיל,
C2374,לירן נחמני,37,זכר,ירושלים,ביטוח בריאות,21/02/2024,1415357,6954,12,87.9,9,פעיל,
C2375,בועז גולדשטיין,62,זכר,תל אביב,פנסיה,06/05/2019,538445,4889,8,53.2,3,פעיל,
C2376,עומר שפירא,37,זכר,הוד השרון,חיסכון ארוך טווח,09/09/2020,235442,3805,9,31.9,2,לא פעיל,05/06/2022
C2377,עידו קליין,31,זכר,הוד השרון,תכנון פיננסי,13/08/2019,728995,4469,8,9.9,3,לא פעיל,16/04/2020
C2378,איתי בוחבוט,57,זכר,נתניה,ייעוץ השקעות,11/06/2020,541822,5386,14,17,8,לא פעיל,03/11/2020
C2379,רועי גולדשטיין,52,זכר,חיפה,ייעוץ מס,23/09/2024,1111907,365,11,77,7,לא פעיל,12/01/2025
C2380,לירן גולדשטיין,57,זכר,באר שבע,פנסיה,09/05/2024,1580133,2189,0,79.6,1,פעיל,
C2381,יריב אדלר,59,זכר,ירושלים,חיסכון ארוך טווח,26/10/2020,597118,265,3,56.6,7,פעיל,
C2382,רון טויטו,40,זכר,חיפה,ביטוח רכב,21/12/2020,1120296,3251,10,23.8,8,לא פעיל,12/04/2022
C2383,אריאל אוחנה,55,זכר,רעננה,ביטוח בריאות,17/12/2024,1371283,455,9,60.7,6,פעיל,
C2384,יניב ברק,51,זכר,הרצליה,ביטוח חיים,27/10/2024,1539261,3752,4,9,8,פעיל,
C2385,לירן שגיא,46,זכר,גבעתיים,ביטוח חיים,29/01/2025,938812,4306,3,74.5,3,פעיל,
C2386,רון הררי,62,זכר,פתח תקווה,ביטוח רכב,23/03/2020,212878,4681,11,44.3,8,לא פעיל,18/06/2020
C2387,רועי גרינברג,45,זכר,חיפה,ייעוץ מס,07/02/2024,1352212,4920,3,60.8,1,פעיל,
C2388,יותם ינאי,35,זכר,ירושלים,תכנון פיננסי,17/02/2024,1208645,1945,14,21.6,9,פעיל,
C2389,משה תורג׳מן,37,זכר,גבעתיים,ביטוח בריאות,04/08/2021,870909,2023,6,62.7,3,פעיל,
C2390,אייל זמיר,37,זכר,נתניה,ביטוח חיים,29/09/2022,1203687,314,3,53.4,9,פעיל,
C2391,יניב טויטו,68,זכר,כפר סבא,ביטוח חיים,07/07/2025,962749,2943,13,50.1,2,לא פעיל,12/01/2026
C2392,תומר ינאי,39,זכר,חיפה,ייעוץ מס,13/02/2020,1249399,2600,5,25,7,פעיל,
C2393,סהר שגיא,44,זכר,הרצליה,ייעוץ השקעות,26/05/2019,618867,4894,3,79,6,פעיל,
C2394,עמית נחמני,26,זכר,הרצליה,חיסכון ארוך טווח,07/01/2021,934472,4306,7,47.3,9,פעיל,
C2395,אייל יפרח,35,זכר,חיפה,ביטוח רכב,17/04/2024,860896,5890,13,62.9,10,לא פעיל,12/10/2024
C2396,נתן קליין,59,זכר,אשדוד,חיסכון ארוך טווח,30/01/2024,1554422,755,3,55.3,6,לא פעיל,17/05/2025
